Author,Title,Description,Genre,Banned
SocialMediaUser,UserComment,lol what a child  being louder doesnt make you correct.,Misc,
SocialMediaUser,UserComment,tate trying so hard to act tough	 laughable...,Misc,
SocialMediaUser,UserComment,andrew tate flipped the whole show :,Misc,
SocialMediaUser,UserComment,i do not condemn hamas actions on october th	 and i think pears is a bot,Misc,
SocialMediaUser,UserComment,when piers began to get cornered	 all he does is blabber and hope that andrew forgot what he was going to say..,Misc,
SocialMediaUser,UserComment,all anyone needs to hear is ::,Misc,
SocialMediaUser,UserComment,hat off to andrew tayt for being such a frank and high educated person. i felt bad for him for discussing this issue with such uneducated person.,Misc,
SocialMediaUser,UserComment,peirs only heard what he wants to and then tried to pursue an argument with only half the context surrounding it	 just a narrow minded questions too get an answer he wants to hear...,Misc,
SocialMediaUser,UserComment,you know youre in the wrong when even andrew tate condemns what youre doing...,Misc,
SocialMediaUser,UserComment,in our culture you are innocent until proven guilty!!!!!,Misc,
SocialMediaUser,UserComment,in my context  the media will flip every single thing thats about right to fit the agenda,Misc,
SocialMediaUser,UserComment,pierce acts like he has never called women fat or has never said or been called misogynistic,Misc,
SocialMediaUser,UserComment,i think piers confuses sarcasm with irony.,Misc,
SocialMediaUser,UserComment,piers is so one sided he doesnt even try to hide it	 way to go andrew!!!,Misc,
SocialMediaUser,UserComment,i strongly believe that andrew tate is the realest.. hes on top of the world and hes trying to wake everybody up.. so that everyone would enjoy the real world. wake tf up people,Misc,
SocialMediaUser,UserComment,literally nobody died but ashli babbitt a trump supporter on january th . piers is literally still spreading fake information,Misc,
SocialMediaUser,UserComment,the question is not  proper question piers... is oppression off your opinion /your take a site to someone else...,Misc,
SocialMediaUser,UserComment,piers being annihilated  by a masculine man .piers  you whipped at home,Misc,
SocialMediaUser,UserComment,if you have to take cover behind fools like mohammed hijab	 you should know where you stand.,Misc,
SocialMediaUser,UserComment,im sorry	 but piers lied when he said	 yes	 of course!	 when andrew asked him	 have you ever seen a rich person give (all) there money away.,Misc,
SocialMediaUser,UserComment,tate needs some serious meds. if he loses the ego and could stop yelling	//,Misc,
SocialMediaUser,UserComment,andrew speaks the truth about the genocide in palestine meanwhile piers still sticking to that do you condemn hamas idiotic argument.,Misc,
SocialMediaUser,UserComment,piers  - tate  ! respect piers!,Misc,
SocialMediaUser,UserComment,is this seriously andrew tate??? its weird seeing him speak this way.,Misc,
SocialMediaUser,UserComment,jeeeeeeeeze this interview is insaaaaaaaaaaaane!!!!,Misc,
SocialMediaUser,UserComment,piers morgan still dont get it,Misc,
SocialMediaUser,UserComment,how is andrew tates wife or girlfriend working in starbucks if the y support israel and andrew doesnt,Misc,
SocialMediaUser,UserComment,andrew tate - congrats for not letting mr morgan get away with his biased questioning.,Misc,
SocialMediaUser,UserComment,this is one of the funniest conversations between two adult men i have ever witnessed. i havent laughed so much in years. imagine these two at it with the genius of jordan peterson mediating? a front row seat would be priceless!,Misc,
SocialMediaUser,UserComment,you m. tate are completely right	 i agree % on everything you said.  i can vouch for you about  the hospital during covid in a city in quebec. and this was your first welcome into the world of the rich	 they are trying to find something on you so they can blackmail if you do not do what they want you to. im a bit in the same situation	 they dont have anything to blackmail me	 so they cut my money income. i have a permanent disability	 but they refuse it!! welcome to the new world credit score	 just like in china. freedom of speech is dead!!! long live capitalism!! can somebody just reply to this message	 just to check	 im sure im being ghosted... and if somebody replies	 i will know that you can see this message... just reply a number.. anything!! ohh almost forgot	 i can give you a document for m. tate	 its in french but im sure you can make it translated .. so write to me	 channel exchange status,Misc,
SocialMediaUser,UserComment,who is the spineless pierce organ!,Misc,
SocialMediaUser,UserComment,this nigga going hard lol,Misc,
SocialMediaUser,UserComment,@ pierce morgan 	 l dont know why l get the feeling that pierce morgan actually knows the truth but . is either afraid of speaking up or loosing his job / position .,Misc,
SocialMediaUser,UserComment,ive never seen an interviewer interrupts people like you do piers.,Misc,
SocialMediaUser,UserComment,london gatwick to valencia with british airways. boarding the flight at gatwick was good	 professional and orderly. ground staff at the airport were lovely and check in was efficent. onboard we got out of the gate and under way quickly. seats were fine	 plenty of leg room back in economy	 although they seemed to be a little dirty when i sat down but i thought nothing more of it. during the flight the cabin crew were professional doing their duties. all friendly and welcoming. food wise we only got complementary biscuits - a little bit of a let down - but on a short flight like this totally understandable. drinks were fine	 got the normal selection: coke	 coffee	 juices etc. on the return flight it was slightly different. they seemed to have less in stock not only in the food department but also the inflight shop. disappointed in this as what i wanted to buy wasnt avaliable.but on this return flight the positives outweigh the negatives. flight crew again amazing. all kind and welcoming like the first flight. overall the flights were nice. well worth the money. definitely would fly with them again on short haul flights through europe.,Misc,
SocialMediaUser,UserComment,: - the uk	 the country where you born. wasnt tate born in the us?,Misc,
SocialMediaUser,UserComment,as someone who didnt like tate very much	 mr morgan has done a wonderful job of changing my opinion. insufferable.,Misc,
